tokenized_text,encoded_label
""" [ SEP ] Love   all ,   trust   a   few ,   do   wrong   to   none .   爱 所有人 ， 信任 少数 人 ， 不负 任何人 － － By   莎士比亚 """,0
[ CLS ] 教 大家 一个 不必 去 一教 就 可以 测试 听力 耳机 的 方法 ： 在 明天 中午 12 点 10 分将 耳机 拨至 FM ， 调频 100.0 MHZ ， 如果 能够 听到 我们 的 节目 ， 就 说明 OK 啦 ~,0
""" [ SEP ] 我 忽然 明白 猴子 之所以 能 进化 成人 , 那 是 自生自灭 的 缘故 , 譬如 有 的 猴子 就 没有 成人 , 那么 有人 富裕 有人 贫穷 也 适用 于 该 缘故 , 所以 只有 好自为之 了 . """,0
[ CLS ] 很多 女人 感叹 自己 这 一辈子 算是 白活 了 — — 想当初 ， 二十岁 时 ， 没 色心 也 没 色胆 ； 三十岁 时 ， 有 了 色心 ， 但 没 色胆 ； 四十岁 时 ， 色心 色胆 都 有 了 ， 回头一看 ： 他 奶奶 的 ， 色 男人 都 没有 了 [ SEP ],0
[ CLS ] 现在 人家 跟 我 一 说起 游戏 ， 就 谈 社交性 ， 烦不烦 ？ ！ [ SEP ] 一定 要 有 社交性 才能 赚钱 ？ [ SEP ] 过去 二十年 里大卖 的 游戏 都 有 社交性 ？ [ SEP ] 有些 人 啊 ， 就 喜欢 放大 一种 偶然性 ， 努力 把 它 发展 成 所谓 的 必然性 ， 却 忽视 了 游戏 本身 应有 的 乐趣 ， 一叶障目 [ SEP ] 别 折腾 自己 了 ， 成功 是 偶然 的 ， 而且 是 不能 复制 的 ！,1
[ CLS ] 注册 网站 我 有 个 习惯 ， 要求 写真 名时 ， 注册 Sina 我 就 填张 新浪 ， 注册 Yahoo 我 就 叫 张 雅虎 ， 注册 Baidu 我 就 写 张 百度 ， 注册 Mop 我 就 写 张 猫扑 ， 注册 Google 我 就 改张 谷歌 [ SEP ] 今天 接到 个 电话 ， 问 ： 是 张 建设 小姐 ？ [ SEP ] 我 知道 ， 建设银行 把 我 的 个人资料 卖掉 了 [ SEP ],0
[ CLS ] 晚上 喂 完 儿子 饭 ， 我 就 忙 着 洗碗 ， 托地 ， 洗澡 ， 洗衣服 ， 晾衣服 时 我 发现 桌上 的 菜 还 没 收拾 ， 就 喊 一直 在 看电视 的 老公 收下 菜 ， 他 居然 疾呼 ： 你 洗完 碗 怎么 不收菜 啊 ？ [ SEP ] 尼玛 ！ [ SEP ] 我 忙 了 一晚 ， 喊 你 做 这点 事 还 跟 我 叫 [ SEP ] 跟 你们 臭男人 说 ： 现在 男女 都 赚钱 ， 家务 不再 是 女人 的 事 ， 需要 双方 平摊 着 做 [ SEP ] 支持 我 的 姐妹 转 起来 ！,6
[ CLS ] 拿 玩具 手雷 的 畸形儿 ， 纽约 中央公园 ， 1962 年 ， 黛安 · 阿勃斯 ( 1923.3 . 14   –   1971.7 . 26 ),0
[ CLS ] 所谓 漂亮 女人 ， 就是 着 黑色 筒裙 ， 黑色 高领 衫 ， 臂弯 里 挽 着 自己 心爱 的 男人 [ SEP ] （ Yves   Saint   Laurent ）,0
[ CLS ] 很多 人 不能 做 真正 的 自己 ， 而 不得不 在 这个 大 的 牢炉 中 锤炼 [ SEP ] 很多 行业 ， 都 在 互相 不停 的 逼迫 ， 哪管 是 微不足道 的 小事 ， 也 有 无奈 的 勾当 [ SEP ],0
[ CLS ] 有些 人 出来 工作 就 变 了 ， 看着 曾经 纯真 的 雅琪 师姐 变成 现在 的 睡衣 杂志 模特 ， 我 却 感觉 不到 为 她 开心 的 感觉 ， 她 变 了 ， 去 了 上海 就 完全 变 了 一个 人 ， 她 不理 过去 的 朋友 了 ， 说话 不再 幼稚 可爱 ， 现在 说 出来 的话 都 是 情 情色 色,5
[ CLS ] 早晨 6 ： 30 送 儿子 上学 ， 由北向南 过 和平街 北口 桥后 ， 路 居然 有点 堵 ， 所有 车辆 都 并 到 辅路 行使 ， 原来 在 13 路 总站 位置 ， 一辆 黑色 轿车 由南向北 行驶 ， 撞 断路 中 隔离带 ， 冲 到 逆行 路上 ， 最后 撞 在 路边 停住 ， 左侧 前 轱辘 基本 快 掉 了 [ SEP ] 马路 中间 被 拦住 ， 交警 处理 现场 ， 有 拖车 ， 未见 伤者 [ SEP ],0
[ CLS ] （ 人类 的 ） 无知 中 最 根本 的 ， 即 为 不能 理解 缘起 的 法性 ─ ─ 无常 性 、 无 我性 、 寂灭 性 [ SEP ] 从 不知 无常 说 ， 即 常见 、 断 见 ； 从 不知 无 我 说 ， 即 我 见 、 我 所见 ； 从 不知 寂灭 说 ， 即 有 见 、 无见 [ SEP ] 其中 ， 我见 为 无明 迷蒙 于 有情 自体 的 特征 [ SEP ] — — 印顺 法师 《 佛法 概论 》,0
[ CLS ] 善恶 因果 是 一切 生命 共同 的 自然法则 ， 它 超越 了 所有人 为 的 法律 ， 也 是 天底下 最 公正 的 法律 ， 因此 ， 我们 每个 人 都 必须 严格遵守 这一 法则 [ SEP ],0
[ CLS ] 这 圈子 真 奇怪   说 俊秀 可爱 的 就 没 资格 当仙后 了 ？ [ SEP ] 不恨 jyj 的 就 没 资格 当仙后 了 ？ [ SEP ] 那 叫安 替   不 叫 仙后 好 吧 [ 汗 ] 可怜 多少 妹纸 以为 自己 觉得 俊秀 可爱 有 多 大 罪过 似的 [ 鄙视 ] 仙后 泥煤   举个 tvxq2   以为 自己 血统 多 纯正   别人 都 是 麻瓜 了   tvxq 才 不 2   2 的 就是 你   你 全家 都 2 [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ],6
""" [ SEP ] [ 话筒 ]   有 一种 奉献 , 叫做 & amp ; amp ; lt ; 光辉 岁月 & amp ; amp ; gt ; ； [ SEP ] 有 一种 感激 , 叫做 & amp ; amp ; lt ; 真的 爱 你 & amp ; amp ; gt ; ； [ SEP ] 有 一种 境界 , 叫做 & amp ; amp ; lt ; 海阔天空 & amp ; amp ; gt ; ； [ SEP ] 有 一种 离开 , 叫做 & amp ; amp ; lt ; 无声 的 告别 & amp ; amp ; gt ; [ SEP ] 有 一种 天气 , 叫做 & amp ; amp ; lt ; 冷雨夜   & amp ; amp ; gt ; ， [ SEP ] 有 一种 景象 , 叫做 & amp ; amp ; lt ; 昔日 的 足迹 & amp ; amp ; gt ;   ， [ SEP ] 有 一种 态度 , 叫做 & amp ; amp ; lt ; 不再 犹豫   & amp ; amp ; gt ; [ SEP ] 很少 有人 在 18 年 后 忘记 他 的 歌 ； [ SEP ] 很少 有人 写 一首歌 让 我们 热泪 满眶 [ SEP ] 今天 ， 向家驹 致敬 [ SEP ] """,3
[ CLS ] 一个 男人 爱 你 的 时候 总会 觉得 你 笨 ， 处处 要 他 担心 ，   反之 ， 不爱 你 的 时候 ， 会 觉得 你 聪明伶俐 ， 不劳 任何人 操心 … …,0
[ CLS ] 谷 开来 ： 为 薄熙来 之妻 ， 北京 开来 律师所 所长 ， 是 谷景生 将军 五女 ， 毕业 於 北京大学法律系 ， 后 攻读 北大 国际 政治学 硕士学位 ， 毕业 后 成为 职业 律师 [ SEP ] 她 的 《 我 为 马俊仁 当 律师 》 、 《 胜诉 在 美国 》 都 是 畅销书 [ SEP ],0
[ CLS ] 安理会 成员国 代表 星期五 就 英 、 法 、 德 、 葡 四国 提出 的 有关 叙利亚 的 决议 草案 继续 进行 磋商 ， 但 仍 无 结果 [ SEP ] 俄罗斯 、 中国 、 印度 、 巴西 、 南非 、 黎巴嫩 均 对 这 一 决议 草案 表示 出 不同 程度 的 异议 [ SEP ] 美国 表示 明确 支持 [ SEP ] 安理会 下星期 是否 会 对 提案 进行 表决 、 如果 表决 ， 决议 草案 是否 会 遭到 否决 ？ [ SEP ] 人们 只能 拭目以待 [ SEP ],0
""" [ SEP ] 转 ： 世说新语 : 1 . 爱 所有人 , 信 少数 人 , 不 欺负 任何人 [ SEP ] 2 . 需要 撒谎 的 时候 尽量 沉默 , 不得不 撒谎 的 时候 尽量 不要 伤害 对方 [ SEP ] 3 . 当 我们 做 对 了 没有 人会 记得 , 当 我们 做错 了 没有 人会 忘记 [ SEP ] 4 . 幸福 就是 好 的 身体 和 坏 的 记忆 [ SEP ] 5 . 人 可以 选择 放弃 , 但 不能 放弃 选择 [ SEP ] 6 . 做 与 不 做 的 最大 区别 是 : 后者 拥有 对 前者 的 评论 权 """,0
[ CLS ] 这 两天 携 美国 归来 的 大学 同学 T 赴 崇明岛 看望 同学 Y ， 三人 见面 相谈甚欢 [ SEP ] 同学 Y 大学 刚 毕业 就 即刻 结婚 生女 ， 现在 女儿 已经 五年级 了 ， 出 落地 亭亭玉立 ， 温婉 娴静 ， 标准 的 小美人 一个 ， 看着 她们 母女 亲昵 的 样子 ， 好生 羡煞 俺们 生 儿子 的 妈妈 了 ！,2
[ CLS ] 今天 白天 到 夜间 受 冷空气 补充 影响 ， 阴天 ， 有 小雨 [ SEP ] 雨中 行车 ， 视线 受阻 ， 大家 要 掌握 好 车速 ， 保持足够 的 车距 和 良好 的 精神状态 ， 必要 时 小车 记得 打开 防 雾灯 ， 摩托车 也 要 打开 车头 大灯 ， 文明 行车 ！,0
[ CLS ] 12 个 月 宝宝 的 如意 套餐 : 鸡汁 南 豆腐   做法   1 . 烫 熟南 豆腐 [ SEP ] 将 100 克南 豆腐 切丁 ， 下入 滚肠 中 烫 熟 ， 沥汤 ， 装盘 ； 2 . 炒 鸡汁 : 准备 15 克 鸡肉 ， 斩成 碎 丁 ， 用 水淀   粉 和 盐 煨 好 ； 然后 ， 将 3 克油 烧热 ， 将 鸡肉 ， 水发 木耳 末 ， 葱末 ， 酱油 ， 味精 等 一起 煸炒 ， 加入 汤约 100 毫升 ， 勾芡 ， 然后 将 芡 汁 淋 在 南 豆腐 上,0
[ CLS ] 车停 在 talking 门口 … [ SEP ] 被 一个 外国 小嘎子 车 挡住 ， 叫 他 挪车 [ SEP ] 给 了 我 他 车 的 钥匙 ， 用 天煞 的 中文 说 ， 我 喝 多 了 ， 你 帮 我 挪 吧 [ SEP ] … … [ SEP ] 醉酒 的 互相 帮忙 … [ SEP ] 图 什么 … [ SEP ] 还好 自带 了 驾驶员 … [ SEP ] 永不 酒驾 ！ … …,0
[ CLS ] 在 路边 玩自 拍 ， 帅哥 就 在 对面 叫 我 ， 可是 戴着 耳机 的 我 愣 是 没 听见 [ SEP ] 呜 哇 ~ 帅哥 就 扯 着 嗓子 在 那儿 喊 我 ， 还 被 他 看见 了 我 的 糗 样儿 ~ 不过 ， 帅哥 ， 你 的 发型 也 够 二 的 呀 ， 电脑 坏 了 也 够 倒霉 ~ 啊哈 ！,5
[ CLS ] 曾經 我 不 幸福 ， 是 因為 我 還未 放下 ， 沉浸 在 痛苦 之中 ， 如今 我學會 了 遺忘 ， 明白 只有 放下 ， 我 才 會 幸福 ！ [ SEP ] 痛苦 的 不是 過去 ， 而是 記憶 ！ [ SEP ] 美好 的 回憶 ， 只是 偶爾瞬間 出現 在 嘴角 的 那 一絲 微笑 ， 笑 著 忘 了 吧 [ ELLIPSIS ] [ SEP ] 擦 幹 最後為 你 落下 的 眼淚 ， 與 昨日 揮別 ， 愛 ， 已成 往事 [ ELLIPSIS ],0
[ CLS ] 回家路上 ， 看到 物业 小哥 拖 着 一个 豁大 的 怪异 物体 ， 凑上去 一看 ， 我 靠 ， 是 一个 蘑菇 ！ [ SEP ] 两百多个 塑料 杯子 用 钉书机 订成 的 蘑菇 ！ [ SEP ] 物业 说 ， 你们 楼下 的 住户 退租 了 ， 这 是从 他 房间 里 清 出来 的 ， 里面 有 好几个 [ SEP ] 我 想象 着 住 在 楼下 不知 是 男 是 女 的 那位 哥们 ， 每天 拿 着 钉书机 吭哧 吭哧 钉 杯子 的 画面 [ ELLIPSIS ] [ SEP ] 止不住 的 意乱情迷 啊 [ SEP ],7
[ CLS ] 回复 @ 我 爱马 嘟嘟 : 你祖 爷爷 [ SEP ] / / @ 我 爱马 嘟嘟 : 要 听 温总理 他 老人家 的话 哈 ， 老 孩子 [ SEP ] 更 别忘记 你 毛 爷爷 [ SEP ],0
[ CLS ] 天水 被 秦岭 大山 与 中原 隔离 了 ， 去年 公路 修通 了 ， 有 无数条 的 隧道 ， 其中 一条 隧道 就 有 12 公里 长 ， 与 中原 大地 接通 了 ， 天水 会 发展 了 [ SEP ] 希望 大家 去 天水 看看 ， 那里 人 纯朴 性格 很 感人 [ SEP ],3
[ CLS ] 折腾 了 一天 ， 中午 从 厦门 出境 ， 下午 在 香港 入境 ， 在 香港机场 五层 转 了 半天 ， 先去 checkin 明天 去 brisbane 的 飞机 ， 托运 ！ [ SEP ] 再 去 寄存 手提箱 ， 再 坐 小巴 出境 到 深圳 ， 采集 了 u 一堆 apple 用品 ， 回 karen 家 ， 我 好困 啊 [ 泪 ] 累 的 毛 都 飞 起来 了,5
[ CLS ] 甲 ： 你 的 相册 密码 是 多少 ？ [ SEP ] 乙 ： 等 ， 我 发给你 cptbtptpbcptdtptp [ SEP ] 甲 ： 这么 长 ， 你 咋 记得住 啊 ？ [ SEP ] 乙 ： 吃 葡萄 不吐 葡萄 皮 ， 不吃 葡萄 倒 吐 葡萄 皮 [ SEP ] 甲 ： 倒 … …,0
[ CLS ] 其实 我 很 好 ， 只是 不 习惯 ， 只是 会 偶尔 难受 一下 ， 只是 会 在 某 一瞬间 突然 很想 某个 人 ， 只是 会 在 听到 某 一句 熟悉 的话 时 很 难过 [ ELLIPSIS ],5
[ CLS ] 职场 心理学 ： 深藏不露 ， 是 智谋 ： 过分 的 张扬 自己 ， 就 会 经受 更 多 的 风吹雨打 ， 暴露 在外 的 椽子 自然 要 先 腐烂 [ SEP ] 一个 人 在 社会 上 ， 如果 不合时宜 地 过分 张扬 、 卖弄 ， 那么 不管 多么 优秀 ， 都 难免会 遭到 明枪暗箭 的 打击 和 攻击 [ SEP ],0
[ CLS ] @ 收录 唯美 图片 :   鸡 生蛋 ， 鸡 也 拉屎 ， 但 你 肯定 只 吃 蛋 ， 不 吃屎 的 ， 对 鸡 如此 ， 对人 亦然 [ SEP ] 每个 出色 的 人 ， 都 會 生蛋 ， 也 會 拉屎 ， 例如 他 很会开 公司 ， 那 你 就 买 他家 股票 来 赚钱 ， 至于 他 亂 說 話 ， 你 就 不用 学 [ SEP ] 你 最 要紧 是 多 吃 鸡蛋 ， 少理 鸡屎 ， 吸取 营养 ， 壮大 自己 [ SEP ] 很多 人放 着 蛋 不吃 ， 整天 追究 屎 ， 难道 你 靠 吃屎 能 变,1
[ CLS ] 书法 分享 ＂ 得大自在 ＂   三界 如 火宅 ， 苦为 逼迫 [ SEP ] 唯有 觉悟 人生 ， 了 脱 生死 ， 得大自在 [ SEP ] 学佛者 ， 应是 潇洒 、 自 在 、 无碍 、 快乐 的 ！,0
[ CLS ] 纸质 图书 突破 可 访问 性 临界值 ， 在 我 的 房间 里 变得 难以 管理 和 寻找 [ SEP ] 以后 买书前 不查 豆瓣 将 无法 确认 我 是否 已经 买过 [ SEP ],0
[ CLS ] 在 周边 市场 上涨 的 影响 下 ， 承接 昨日 尾盘 的 拉升 ， 期指 1103 主力 合约 高开低走 ， 预计 今日 大盘 高开 或 平开 ， 继续 向上 攻击 3000 点 心理 关口 ， 向下 请 关注 250 周线 2986 点及 60 月线 2973 点 的 支撑 ， 原则上 中线 持股 待涨 [ SEP ] 短线 适应 盘中 震荡 高 抛 低吸 ， 降低成本 ， 个股 区别对待 ！,0
""" [ SEP ] 狗屎 的 地铁 很多 线 下午 才 开通 , 那个 线路图 又 不标 清楚 兜兜 转转 两个 钟 又 回到 老街 搭 地铁 ! [ SEP ] 又 碰到 一群 狗屁 领导 装逼 ! [ SEP ] , 乘客 被 拦 在 外面 让 领导 坐 空车 ! ! """,6
[ CLS ] 总结 经验教训 ， 以后 参加 学术会议 ， 要 把 规定 时间 的 deadline 再 提前 一周 才 可以 ， 不要 每次 都 拖 到 最后 时刻 才 完成 [ SEP ] 虽然 周六 晚上 熬夜 完成 幻灯 还 顺带 看 了 欧洲 冠军杯 决赛 ， 但 随着 年龄 的 增长 ， 还是 要 改掉 这个 不到 最后 时刻 不 迸发 努力 的 坏习惯 [ SEP ] 是 自己 的 事情 是 躲 不 掉 的 ， 要 吗 做好 ， 要 吗 放弃 ！,0
[ CLS ] 向 高甲 有奖 互动 第四 题 ： 鉴于 上 一道 题 很多 同学 答错 了 ， 这次 给 点 安慰 （ 六 一节 补贴 ） ， 请 听题 ： 请说出 刑事诉讼 中 需要 回避 的 诉讼 参 [ 花心 ]   与 人 有 哪些 ？,0
[ CLS ] 以前 吃 野菜 是 为了 求生 ， 现在 吃 野菜 是 为了 养生 ！ [ SEP ] 农村 里 这 这些 野菜 喂猪 ， 城里 卖 这些 野菜 喂 人 ！ [ 酷 ] [ 酷 ] [ 酷 ] [ 酷 ],7
[ CLS ] 这 几天 超 奢侈 ， 蜂蜜 掉 地上 了 ， 捡起来 ， 不 鞥 吃 了 ， 扔 了 可惜 ， 上面 一层 就 抹 一脸 ， 下面 一层 ， 就 干脆 抹 身上 ， 洗澡 [ SEP ] 发现 这样 真有 效果 ~ 居然 不用 化妆品   脸 也 很 软和 ， 怪 了 ！ [ SEP ] 弄 一阵子 试试 ， 说实话 我 平时 是 懒得 美容 的 ~,7
[ CLS ] 感谢 @ 德思琴 熊靖   熊总对 @ 都市 105 长沙 新闻广播   的 大力支持 ！ [ SEP ] 也 希望 您 多多 关注 我们 的 节目 ， 多 给 我们 的 节目 提意见 ！ ],3
[ CLS ] 十四种 比 砒霜 还毒 的 食物 ： 1 、 胖大 的 豆芽   2 、 新鲜 的 蚕豆   3 、 变色 的 紫菜   4 、 未 腌 透 的 咸菜   5 、 发黄 的 银耳   6 、 长斑 的 红薯   7 、 长霉 的 茶叶   8 、 棕色 心 的 甘蔗   9 、 腐烂 的 生姜   10 、 发芽 的 土豆   11 、 鲜 黄花菜   12 、 无 根 豆芽   13 、 烂 白菜   14 、 青 西红柿,0
""" [ SEP ] 4 个 影响 百度 排名 的 因素 : 第一个 因素 ， URL 路径 存在 的 时间 长短 ; 第二个 因素 ， 关键词 出现 的 次数 [ SEP ] 第三个 因素 ， 关键词 内容 的 丰富性 , 第四个 因素 ， 页面 的 更新 频率 [ SEP ] """,0
[ CLS ] 你 逛 ， 或者 不逛 ， 大街 就 在 那里 ， 不远 不近 ； [ SEP ] 你 吃 ， 或者 不吃 ， 巧克力 就 在 那里 ， 不多不少 ； [ SEP ] 你 说 ， 或者 不说 ， 魅力 就 在 那里 ， 不增 不减 ； [ SEP ] 你 笑 ， 或者 不笑 ， 美丽 就 在 那里 ， 不 悲不喜 ； [ SEP ] 你 回 ， 或者 不回 ， 祝福 就 在 那里 ， 不离 不弃 [ SEP ] 来 享受 节日 的 幸福 ， 或者 ， 让 幸福 住进 你 的 心里 ， 祝 各位 MM 三八节 快乐 ！,3
[ CLS ] 海南 租车 很 方便 ， 根据 车型 价格 从 150 往上 都 有 ， 但 车况 也 绝对 和 价格 有关 ， 在 淡季 ， 还有 各种 首日 免费 或者 半价 优惠 等 ， 可以 预约 从 机场 取车 还 车 ， 下 了 飞机 ， 就 可以 开始 自驾 旅程 了,0
[ CLS ] 在家 消磨 时间 的 最好 时候 就是 睡觉 [ SEP ] 每次 都 是 四点 多才 想 睡 ， 睡醒 起来 吃饭 ， 没 胃口 [ SEP ] 一会 要 去 干妈 家 了解 填志愿 的 事 [ SEP ] 虽然 千百个 不乐意 [ SEP ],0
[ CLS ] IBM   Power   System 云 计算 解决方案 论坛 ， 看来 主题 是 CLOUD   BOX ， 但 它 似乎 是 IBM 中国 的 发明 ， 我 很 想 知道 POWER   CloudBurst 什么 时候 在 中国 亮相 ， 难道 CLOUD   BOX 就是 POWER   CloudBurst ? [ SEP ] 让 我们 拭目以待 … …,0
[ CLS ] 博格坎普 、 莱曼 、 亨利 [ ELLIPSIS ] [ SEP ] 一个个 伟大 的 名字 ， 温格 ， 另 一个 会 与 这 几个 伟大 的 名字 联系 在 一起 并 永远 也 不会 Gooners 遗忘 的 名字 ， 今夜 ， 希望 Gunners 为了 他们 赢下 巴萨 ！ [ SEP ] （ 不要 喷 我 ， 我 只是 怀念 ）,3
[ CLS ] 都 他 妈 跟 你 说 了 别 打 孩子 ！ ！ ！ [ SEP ] 考不上 大学 肿 么 了 ！ ！ ！ [ SEP ] 考不上 大学 就 不是 你 丫生 的 了 吗 ！ ！ ！ [ SEP ] 别 逼 老娘 发火 ！ ！ ！,6
[ CLS ] 有时候 ， 我们 不肯 放手 ， 只是 找 不到 更好 的 [ SEP ] 但 你 不 放手 ， 又 怎 可以 找到 更好 的 ？ [ SEP ] 有 一些 爱情 ， 是 注定 没法 去 到 终站 的 [ SEP ],0
[ CLS ] 分享 图片 ， 河南 固始县 赵岗乡 赵行村 95 岁 的 老人 吴地 林住 在 40 多年 前 建造 的 土坯房 里 [ SEP ] 这样 的 贫困 老人 既 没有 享受 低保 ， 也 没有 养老金 [ SEP ] 村民 说 低保 都 给 那些 村干部 的 亲朋好友 了 [ SEP ],1
""" [ SEP ] 加强 党员 领导 干部 培训 应该 从 两 方面 抓起 , 一 要 培训 写日记 要 写 在 日记本 上 不要 写 在 电脑 上 , 发微博 不要 当作 发 私信 的 新 时代 网络 意识 , 二要 培训 什么 明星 不能 搂 什么 场合 不能 搂 什么 方式 不能 搂 的 新 时代 行为 意识 [ SEP ] """,0
[ CLS ] 帮 我 起个 名字 吧 ， 各位 叔叔 阿姨 伯伯 婶婶 大爷 大妈 大哥 大姐 ， 我 姓李 ， 是 个 小伙子 ， 今天 7 点 15 出生 ， 帮 我 起个 名字 吧 ！ [ SEP ] 三个 字 的 ， 起好 了 我 让 爸爸 请 你们 吃奶 ！ [ SEP ] [ 礼物 ] 帮 我 起个 名字 吧 ！ [ SEP ] [ 亲亲 ],0
[ CLS ] 宝贝儿 ~ 过节 啦 ~ 节日快乐 呀 ~ 小家伙 急急忙忙 的 上来 逗 我们 开心 ， 你 真 好 [ SEP ] 再 多 的 不 高兴 ， 遇见 你 也 就 都 消失 了 ~ MUA ~ 你 真 好 [ SEP ],2
[ CLS ] 刚才 在 范 的 相机 里 看到 一张 我 早晨 的 工作 照 ， 呵呵 ， 一 晚上 没睡 的 我 在 边 做 面膜 边 剪片 ， 幸亏 不是 晚上 贴 的 ， 不然 应该 会 把 小小 赵 吓死 吧 ！ [ SEP ] O ( ∩ _ ∩ ) O 哈哈 ~,2
""" [ SEP ] 好 朋友 324 生日 , 但 還沒 想到 買 甚麼 禮物 [ ELLIPSIS ] [ SEP ] 只 剩 兩個 week [ ELLIPSIS ] 實際 上 是 2 - 3 天 的 week   day   =   = """,0
[ CLS ] 韓國 女星 張紫妍 的 陪 睡 風波 越演 越烈 ， 演藝界 很多 熟知 內情 的 人 爆料 ， 指出 許多小模 或 二線 明星 為求 通告 或 成名 ， 甘願 出賣 肉體 陪 睡 陪酒 ， 而 官員 、 企業 大亨 、 媒體 主管 亦樂 在 其中 、 人 慾 橫流 [ SEP ] 我 昨天 說過 不 只 韓國 ， 中港台 以及 日本 這種 現象 都 是 常見 ， 而且 還不只 演藝圈 ， 連 政界 、 商界 ， 還有 公務體系 都 有 [ SEP ],1
[ CLS ] 讲 《 诗经 》 赋 比兴 的 表现手法 时 ， 我用 歌曲 来 进行 诠释 [ SEP ] 如赋 ， 我 给 同学 们 唱 了 一首 《 小芳 》 ： 村里 有个 姑娘 叫小芳 ， 她 长得 好看 又 善良 … … [ SEP ] 如 比兴 ， 我 给 同学 们 唱 了 一首 《 天 不 刮风 天 不 下雨天 上 有 太阳 》 ： 天 不 刮风 天 不 下雨天 上 有 太阳 ， 妹 不 开口 妹 不 说话 妹心 怎么 想 … … [ SEP ] 效果 极佳 [ SEP ],0
[ CLS ] 分享 图片 : 全国 追捕 令 [ SEP ] 拐走 25 个 月 大 的 小女孩 骆艳羽 的 嫌疑人 ， 女 ， 38 岁 现为 披肩 棕色 卷发 [ SEP ] 有 发现 嫌疑人 的 请 联系 湖南 临武县 公安局 邝 警官 13975549699 罗 警官 15807358937 [ SEP ] 另 有 多 起 案件 与 此 女 有关 [ SEP ] 敬请 大家 转发 [ SEP ],0
[ CLS ] 他 是 队长 [ SEP ] 也 是 老大 [ SEP ] 虽然 是 老大 ， 可是 被 弟弟 们 调侃 的 时候 他 总是 哈哈 的 笑 着 不介意 ； 队里 出事 ， 被 外界 误解 ， 他 总是 第一个 中 枪 [ SEP ] 不管 是 对 后辈 还是 前辈 ， 见了面 都 是 90 度大 鞠躬 [ SEP ] 明明 是 在 GAG 可是 被 后辈 饭 踩 ， 明明 是 努力 的 人 可是 总 不 被 理解 [ SEP ] 可是 他 还是 努力 的 微笑 [ SEP ] 努力 的 做 自己 [ SEP ] 这 就是 我 爱 的 人 ， 利特,3
[ CLS ] 50 后 说 ： 活着 就是 为了 改变 这个 世界 ； 60 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 征服 这个 世界 ； 70 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 改变 自己 ； 80 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 换个 地界 ； 90 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 退回 到 自己 的 世界 [ SEP ],0
""" [ SEP ] ( 九 ) 家长 们 被 劝回 病房 焦急 地 等待 小 病人 的 到来 , 此后 的 六小时 将 滴水 不能 沾 , 但 医生 说 六小时 后 啥 都 可以 吃 了 ! [ SEP ] 微友 告知 说 麻药 醒 之后 孩子 有 幻觉 需要 好好 安抚 . [ SEP ] 这会 一家人 热烈 讨论 六小时 后 给 臭小子 吃点 啥 ! """,0
[ CLS ] 分享 图片   看到 截图 帝 的 khun   mv 的 截图 ， 然后 觉得 这个 神情 很 眼熟 ， 想起 danger   toria 的 表情 [ SEP ] 就 有 了 这么 随手 一拼 [ SEP ] 感觉 ， 有时候 很 奇妙 [ SEP ],0
[ CLS ] 这 世上 最近 的 距离 ， 不是 温暖 无隙 的 拥抱 ， 而是 你 远在天边 ， 我 依然 能够 聆听 你 的 心跳 ； [ SEP ] 凡尘 中 最 冷 的 温度 ， 不是 天寒地冻 呵气 成霜 ， 而是 我 千次 万次 的 追寻 ， 你 依然 漠视 我 所有 的 好 ， 让 我 带 着 结冰 的 心 远远地 逃 [ SEP ] 我 宁愿 枕着 你 的 心跳 入眠 ， 也 不愿 徘徊 在 你 梦 的 边缘 [ SEP ],0
[ CLS ] 我超 羡慕 周亦航 他家 . [ SEP ] 他家 超有 爱 ~ [ SEP ] 他 每天晚上 上 完晚 修 之后 骑单车 回家 ~ 然后 他爸 或者 他妈 就 开部车 跟 在 他 后面 帮 他 照亮 夜行 的 路 ~ [ SEP ] 他家 巨有 爱 ~,3
[ CLS ] 每次 上 QQ 时 ， 心里 还是 期望 着 你 的 头像 能 在 我 的 好友 名单 里 跳动 ， 虽然 很多 时候 你 从 没有 主动 和 我 聊过 [ SEP ] 每次 上线 都 要 寻 看看 你 在 的 分组 里头 像 是否 亮 着 ， 虽然 有 很多 时候 你 都 隐身 ， 但 心里 还是 满满的 期待 ， 每次 都 会 第一 时间 就 去 你 的 空间 ， 看着 你 更新 的 状态 想入非非 [ SEP ] 这些 你 都 懂吗 ？,5
[ CLS ] 今日 白银 价格 研判 ： 上午 时间 白银 基本 在 36 上方 一点 小幅 波动 ， 下午 开始 有 一定 的 拉升 ， 会 去 36.40 附近 ， 伦敦 盘 开始 振幅 加大 ， 上冲 36.60 附近 ， 下方 36.45 支撑 ， 晚上 美洲 盘 的 会 有 冲击 前期 高点 的 行情 ， 期间 会 有 一定 振幅,0
